"","COUNTRY","DX_GROUP","LONG","LAT","YEAR_START","total","positive","prev","year","prev2"
"901","NGA","eye",6.735764,5.798482,1995,3304,368,0.11138014527845,"1990s",11.138014527845
"902","NGA","eye",7.363509,5.114574,2002,892,28,0.031390134529148,"2000s",3.1390134529148
"903","NGA","eye",7.366753,6.13333,1989,7731,607,0.0785150692019144,"1980s",7.85150692019144
"904","NGA","eye",7.366753,6.13333,1996,16130,402,0.024922504649721,"1990s",2.4922504649721
"905","NGA","eye",7.366753,6.133589,1988,531,21,0.0395480225988701,"1980s",3.95480225988701
"906","NGA","eye",7.414,5.892,2001,149,19,0.12751677852349,"2000s",12.751677852349
"907","NGA","eye",7.423,5.669,2001,158,23,0.145569620253165,"2000s",14.5569620253165
"908","NGA","eye",7.552037,7.192754,1998,9089,345,0.0379579711739465,"1990s",3.79579711739465
"909","NGA","eye",7.631,6.641,2001,364,23,0.0631868131868132,"2000s",6.31868131868132
"910","NGA","eye",7.798,6.513,2001,220,17,0.0772727272727273,"2000s",7.72727272727273
"911","NGA","eye",7.982,6.674,2001,160,13,0.08125,"2000s",8.125
"912","NGA","eye",8,6,1999,3912,276,0.0705521472392638,"1990s",7.05521472392638
"913","NGA","eye",8.519796,8.512525,1989,18652,253,0.0135642290371006,"1980s",1.35642290371006
"914","NGA","eye",8.624266,9.585154,1983,1673,5,0.00298864315600717,"1980s",0.298864315600717
"915","NGA","eye",8.724603,5.966479,1998,8744,705,0.0806267154620311,"1990s",8.06267154620311
"916","NGA","eye",9.2833333,6.93333,1979,206,25,0.121359223300971,"1970s",12.1359223300971
"917","NGA","eye",9.3,6.86666,1979,122,11,0.0901639344262295,"1970s",9.01639344262295
"918","NGA","eye",9.3553,11.712231,1994,5580,106,0.0189964157706093,"1990s",1.89964157706093
"919","NGA","eye",9.3553,11.712231,2011,2348,30,0.0127768313458262,"2010s",1.27768313458262
"920","NGA","eye",9.38333,7.116666,1979,100,15,0.15,"1970s",15
"921","NGA","eye",10.399828,7.716922,1991,578,10,0.0173010380622837,"1990s",1.73010380622837
"922","NGA","eye",10.4662,7.6828,1991,366,14,0.0382513661202186,"1990s",3.82513661202186
"923","NGA","eye",10.466854,7.693804,1991,372,7,0.0188172043010753,"1990s",1.88172043010753
"924","NGA","eye",10.4861,7.6659,1991,886,16,0.018058690744921,"1990s",1.8058690744921
"925","NGA","eye",10.520927,7.734485,1991,536,24,0.0447761194029851,"1990s",4.47761194029851
"926","NGA","eye",10.584354,7.809011,1991,1326,65,0.0490196078431373,"1990s",4.90196078431373
"927","NGA","eye",10.98333,8.11666,1991,284,7,0.0246478873239437,"1990s",2.46478873239437
"928","NGA","eye",10.98333,8.133418,1991,528,12,0.0227272727272727,"1990s",2.27272727272727
"929","NGA","eye",10.9834,7.9165,1991,210,4,0.019047619047619,"1990s",1.9047619047619
"930","NGA","eye",10.9837,7.9327,1991,804,22,0.027363184079602,"1990s",2.7363184079602
"931","NGA","eye",11.052026,8.23578,1991,558,11,0.0197132616487455,"1990s",1.97132616487455
"932","NGA","eye",11.0839,8.3476,1991,140,0,0,"1990s",0
"933","NGA","eye",11.1171,8.4481,1991,1122,8,0.0071301247771836,"1990s",0.71301247771836
"934","NGA","eye",11.215895,8.570207,1991,358,9,0.0251396648044693,"1990s",2.51396648044693
"935","NGA","nod",3.2333,7.867007,2002,144,19,0.131944444444444,"2000s",13.1944444444444
"936","NGA","nod",3.258546,6.536315,2002,144,18,0.125,"2000s",12.5
"937","NGA","nod",3.29241,7.06991,2002,148,37,0.25,"2000s",25
"938","NGA","nod",3.297835,6.60155,2002,182,25,0.137362637362637,"2000s",13.7362637362637
"939","NGA","nod",3.369706,8.037999,2002,144,27,0.1875,"2000s",18.75
"940","NGA","nod",3.428801,7.539946,2008,144,10,0.0694444444444444,"2000s",6.94444444444444
"941","NGA","nod",3.450172,7.700085,2002,160,48,0.3,"2000s",30
"942","NGA","nod",3.516495,7.767092,2002,164,38,0.231707317073171,"2000s",23.1707317073171
"943","NGA","nod",3.833419,7.800085,2002,142,26,0.183098591549296,"2000s",18.3098591549296
"944","NGA","nod",4.216581,7.25017,2002,144,36,0.25,"2000s",25
"945","NGA","nod",4.247938,8.128965,2002,170,49,0.288235294117647,"2000s",28.8235294117647
"946","NGA","nod",4.442081,7.731614,2002,180,25,0.138888888888889,"2000s",13.8888888888889
"947","NGA","nod",4.492121,6.602072,2002,142,37,0.26056338028169,"2000s",26.056338028169
"948","NGA","nod",4.7124636,8.9025548,2009,108,1,0.00925925925925926,"2000s",0.925925925925926
"949","NGA","nod",4.7514358,5.7587002,1999,326,73,0.223926380368098,"1990s",22.3926380368098
"950","NGA","nod",4.93151,7.065651,2002,122,28,0.229508196721311,"2000s",22.9508196721311
"951","NGA","nod",5.08299,8.849152,1991,30,12,0.4,"1990s",40
"952","NGA","nod",5.184058,7.250276,2002,182,31,0.17032967032967,"2000s",17.032967032967
"953","NGA","nod",5.373044,7.260137,2002,140,30,0.214285714285714,"2000s",21.4285714285714
"954","NGA","nod",5.431151,7.454369,2002,170,20,0.117647058823529,"2000s",11.7647058823529
"955","NGA","nod",5.437505,7.452008,2002,150,27,0.18,"2000s",18
"956","NGA","nod",5.4689778,7.6345078,1998,755,304,0.402649006622517,"1990s",40.2649006622517
"957","NGA","nod",5.4689778,7.6345078,2004,783,340,0.434227330779055,"2000s",43.4227330779055
"958","NGA","nod",5.672765,6.03225,1994,50,41,0.82,"1990s",82
"959","NGA","nod",5.672765,6.03225,1995,50,34,0.68,"1990s",68
"960","NGA","nod",5.8996,6.7009,2008,129,32,0.248062015503876,"2000s",24.8062015503876
"961","NGA","nod",6.33333,9.81666,1991,30,14,0.466666666666667,"1990s",46.6666666666667
"962","NGA","nod",6.521,7.028,2008,144,18,0.125,"2000s",12.5
"963","NGA","nod",6.623919,9.058427,1991,30,12,0.4,"1990s",40
"964","NGA","nod",6.822907,6.385765,1994,50,0,0,"1990s",0
"965","NGA","nod",6.822907,6.385765,1995,50,0,0,"1990s",0
"966","NGA","nod",6.944647,6.389214,1994,50,11,0.22,"1990s",22
"967","NGA","nod",6.944647,6.389214,1995,50,19,0.38,"1990s",38
"968","NGA","nod",6.945335,6.15553,1994,50,2,0.04,"1990s",4
"969","NGA","nod",6.945335,6.15553,1995,50,2,0.04,"1990s",4
"970","NGA","nod",6.980106,5.478679,1994,54,24,0.444444444444444,"1990s",44.4444444444444
"971","NGA","nod",6.986747,6.334791,1994,50,19,0.38,"1990s",38
"972","NGA","nod",6.986747,6.334791,1995,50,11,0.22,"1990s",22
"973","NGA","nod",7.024444,9.123888,1991,31,5,0.161290322580645,"1990s",16.1290322580645
"974","NGA","nod",7.039285,5.78953,1994,128,23,0.1796875,"1990s",17.96875
"975","NGA","nod",7.165977,6.006176,1994,50,24,0.48,"1990s",48
"976","NGA","nod",7.165977,6.006176,1995,50,20,0.4,"1990s",40
"977","NGA","nod",7.205379,5.646629,1994,216,61,0.282407407407407,"1990s",28.2407407407407
"978","NGA","nod",7.28359,5.733589,1994,162,67,0.41358024691358,"1990s",41.358024691358
"979","NGA","nod",7.309077,5.357264,1994,55,23,0.418181818181818,"1990s",41.8181818181818
"980","NGA","nod",7.318074,5.714682,1994,303,58,0.191419141914191,"1990s",19.1419141914191
"981","NGA","nod",7.363509,5.114574,2002,892,162,0.181614349775785,"2000s",18.1614349775785
"982","NGA","nod",7.366753,6.133589,1988,181,113,0.624309392265193,"1980s",62.4309392265193
"983","NGA","nod",7.414,5.892,2001,149,27,0.181208053691275,"2000s",18.1208053691275
"984","NGA","nod",7.423,5.669,2001,158,33,0.208860759493671,"2000s",20.8860759493671
"985","NGA","nod",7.5327713,5.7406957,1998,759,213,0.280632411067194,"1990s",28.0632411067194
"986","NGA","nod",7.5327713,5.7406957,2004,647,28,0.0432766615146832,"2000s",4.32766615146832
"987","NGA","nod",7.5817584,9.0206717,1991,30,14,0.466666666666667,"1990s",46.6666666666667
"988","NGA","nod",7.5817584,9.0206717,2009,134,0,0,"2000s",0
"989","NGA","nod",7.598774,9.016666,1991,30,14,0.466666666666667,"1990s",46.6666666666667
"990","NGA","nod",7.631,6.641,2001,364,111,0.304945054945055,"2000s",30.4945054945055
"991","NGA","nod",7.67674,5.915604,1994,113,50,0.442477876106195,"1990s",44.2477876106195
"992","NGA","nod",7.704774,12.84899,1991,30,14,0.466666666666667,"1990s",46.6666666666667
"993","NGA","nod",7.798,6.513,2001,220,60,0.272727272727273,"2000s",27.2727272727273
"994","NGA","nod",7.883,4.566,1994,95,79,0.831578947368421,"1990s",83.1578947368421
"995","NGA","nod",7.982,6.674,2001,160,39,0.24375,"2000s",24.375
"996","NGA","nod",8,6,1999,652,146,0.223926380368098,"1990s",22.3926380368098
"997","NGA","nod",8.031265,9.007098,1991,30,13,0.433333333333333,"1990s",43.3333333333333
"998","NGA","nod",8.519796,8.512525,1989,18652,208,0.0111516191293159,"1980s",1.11516191293159
"999","NGA","nod",8.7910902,10.0537439,1991,30,25,0.833333333333333,"1990s",83.3333333333333
"1000","NGA","nod",8.7910902,10.0537439,2009,285,5,0.0175438596491228,"2000s",1.75438596491228
"1001","NGA","nod",8.8032967,9.9155163,1991,27,2,0.0740740740740741,"1990s",7.40740740740741
"1002","NGA","nod",8.8032967,9.9155163,2009,102,0,0,"2000s",0
"1003","NGA","nod",8.831959,5.814462,2001,736,200,0.271739130434783,"2000s",27.1739130434783
"1004","NGA","nod",8.865933,6.014968,2001,816,328,0.401960784313726,"2000s",40.1960784313725
"1005","NGA","nod",8.874544,9.124393,1991,30,12,0.4,"1990s",40
"1006","NGA","nod",8.889495,5.903608,2001,476,268,0.563025210084034,"2000s",56.3025210084034
"1007","NGA","nod",8.9919662,9.2983762,2009,110,2,0.0181818181818182,"2000s",1.81818181818182
"1008","NGA","nod",9.3553,11.712231,1994,1594,237,0.148682559598494,"1990s",14.8682559598494
"1009","NGA","nod",9.3553,11.712231,2011,592,4,0.00675675675675676,"2010s",0.675675675675676
"1010","NGA","nod",9.3847363,8.0591646,1998,662,88,0.132930513595166,"1990s",13.2930513595166
"1011","NGA","nod",9.3847363,8.0591646,2004,615,80,0.130081300813008,"2000s",13.0081300813008
"1012","NGA","nod",10.297385,8.40269,1996,65,0,0,"1990s",0
"1013","NGA","nod",10.300917,8.559125,1996,130,34,0.261538461538462,"1990s",26.1538461538462
"1014","NGA","nod",10.365136,8.28706,1996,23,5,0.217391304347826,"1990s",21.7391304347826
"1015","NGA","nod",10.399828,7.716922,1991,289,0,0,"1990s",0
"1016","NGA","nod",10.404235,8.221115,1996,46,27,0.58695652173913,"1990s",58.695652173913
"1017","NGA","nod",10.461953,8.316276,1996,108,27,0.25,"1990s",25
"1018","NGA","nod",10.4662,7.6828,1991,183,0,0,"1990s",0
"1019","NGA","nod",10.466854,7.693804,1991,186,3,0.0161290322580645,"1990s",1.61290322580645
"1020","NGA","nod",10.4861,7.6659,1991,443,4,0.0090293453724605,"1990s",0.90293453724605
"1021","NGA","nod",10.500017,8.120065,1996,102,28,0.274509803921569,"1990s",27.4509803921569
"1022","NGA","nod",10.520927,7.734485,1991,268,2,0.00746268656716418,"1990s",0.746268656716418
"1023","NGA","nod",10.551291,8.245014,1996,132,5,0.0378787878787879,"1990s",3.78787878787879
"1024","NGA","nod",10.584354,7.809011,1991,663,10,0.0150829562594268,"1990s",1.50829562594268
"1025","NGA","nod",10.633402,8.28349,1996,60,0,0,"1990s",0
"1026","NGA","nod",10.638342,8.189274,1996,113,29,0.256637168141593,"1990s",25.6637168141593
"1027","NGA","nod",10.666495,8.166922,1996,213,2,0.00938967136150235,"1990s",0.938967136150235
"1028","NGA","nod",10.681722,8.25902,1996,29,5,0.172413793103448,"1990s",17.2413793103448
"1029","NGA","nod",10.68747,8.092557,1996,136,81,0.595588235294118,"1990s",59.5588235294118
"1030","NGA","nod",10.748117,8.282975,1996,155,20,0.129032258064516,"1990s",12.9032258064516
"1031","NGA","nod",10.824229,8.009956,1996,76,4,0.0526315789473684,"1990s",5.26315789473684
"1032","NGA","nod",10.9394,7.9715,1990,420,178,0.423809523809524,"1990s",42.3809523809524
"1033","NGA","nod",10.98333,8.11666,1991,142,2,0.0140845070422535,"1990s",1.40845070422535
"1034","NGA","nod",10.98333,8.133418,1991,264,2,0.00757575757575758,"1990s",0.757575757575758
"1035","NGA","nod",10.9834,7.9165,1991,105,2,0.019047619047619,"1990s",1.9047619047619
"1036","NGA","nod",10.9837,7.9327,1991,402,97,0.241293532338308,"1990s",24.1293532338308
"1037","NGA","nod",11.0383,8.2405,1990,115,28,0.243478260869565,"1990s",24.3478260869565
"1038","NGA","nod",11.052026,8.23578,1991,279,19,0.0681003584229391,"1990s",6.81003584229391
"1039","NGA","nod",11.0839,8.3476,1991,70,0,0,"1990s",0
"1040","NGA","nod",11.1171,8.4481,1991,561,11,0.0196078431372549,"1990s",1.96078431372549
"1041","NGA","nod",11.1564,8.2304,1990,57,48,0.842105263157895,"1990s",84.2105263157895
"1042","NGA","nod",11.2059,8.1923,1990,53,35,0.660377358490566,"1990s",66.0377358490566
"1043","NGA","nod",11.215895,8.570207,1991,179,16,0.0893854748603352,"1990s",8.93854748603352
"1044","NGA","nod",11.3061,8.0743,1990,192,133,0.692708333333333,"1990s",69.2708333333333
"1045","NGA","nod",11.3708,8.1949,1990,426,75,0.176056338028169,"1990s",17.6056338028169
"1046","NGA","nod",11.3734,8.4601,1990,304,187,0.615131578947368,"1990s",61.5131578947368
"1047","NGA","nod",11.4076,8.0591,1990,165,56,0.339393939393939,"1990s",33.9393939393939
"1048","NGA","nod",11.4432,7.9867,1990,135,30,0.222222222222222,"1990s",22.2222222222222
"1049","NGA","nod",11.447,7.7101,1990,60,45,0.75,"1990s",75
"1050","NGA","nod",11.4546,7.889,1990,84,24,0.285714285714286,"1990s",28.5714285714286
"1051","NGA","nod",11.4927,7.6784,1990,413,55,0.13317191283293,"1990s",13.317191283293
"1052","NGA","nod",11.5244,7.436,1990,130,8,0.0615384615384615,"1990s",6.15384615384615
"1053","NGA","nod",11.6221,7.1872,1990,320,16,0.05,"1990s",5
"1054","NGA","nod",11.8333329,8.583404,1993,1529,674,0.440810987573578,"1990s",44.0810987573578
"1055","NGA","sero",4.7124636,8.9025548,2009,362,7,0.0193370165745856,"2000s",1.93370165745856
"1056","NGA","sero",5.08299,8.849152,2009,180,0,0,"2000s",0
"1057","NGA","sero",6.33333,9.81666,2009,361,0,0,"2000s",0
"1058","NGA","sero",6.623919,9.058427,2009,524,0,0,"2000s",0
"1059","NGA","sero",7.024444,9.123888,2009,483,0,0,"2000s",0
"1060","NGA","sero",7.5817584,9.0206717,2009,354,0,0,"2000s",0
"1061","NGA","sero",7.598774,9.016666,2009,204,1,0.00490196078431373,"2000s",0.490196078431373
"1062","NGA","sero",7.704774,12.84899,2009,565,0,0,"2000s",0
"1063","NGA","sero",8.031265,9.007098,2009,171,0,0,"2000s",0
"1064","NGA","sero",8.7910902,10.0537439,2009,756,10,0.0132275132275132,"2000s",1.32275132275132
"1065","NGA","sero",8.8032967,9.9155163,2009,374,2,0.0053475935828877,"2000s",0.53475935828877
"1066","NGA","sero",8.874544,9.124393,2009,505,0,0,"2000s",0
"1067","NGA","sero",8.9919662,9.2983762,2009,351,13,0.037037037037037,"2000s",3.7037037037037
"1068","NGA","skin",3.2333,7.867007,2002,288,131,0.454861111111111,"2000s",45.4861111111111
"1069","NGA","skin",3.258546,6.536315,2002,288,113,0.392361111111111,"2000s",39.2361111111111
"1070","NGA","skin",3.29241,7.06991,2002,296,109,0.368243243243243,"2000s",36.8243243243243
"1071","NGA","skin",3.297835,6.60155,2002,364,152,0.417582417582418,"2000s",41.7582417582418
"1072","NGA","skin",3.369706,8.037999,2002,288,121,0.420138888888889,"2000s",42.0138888888889
"1073","NGA","skin",3.428801,7.539946,2008,288,138,0.479166666666667,"2000s",47.9166666666667
"1074","NGA","skin",3.450172,7.700085,2002,320,108,0.3375,"2000s",33.75
"1075","NGA","skin",3.516495,7.767092,2002,328,114,0.347560975609756,"2000s",34.7560975609756
"1076","NGA","skin",3.69,10.267,1979,108,24,0.222222222222222,"1970s",22.2222222222222
"1077","NGA","skin",3.706,10.291,1979,196,42,0.214285714285714,"1970s",21.4285714285714
"1078","NGA","skin",3.736,10.314,1979,156,40,0.256410256410256,"1970s",25.6410256410256
"1079","NGA","skin",3.761,10.332,1979,84,19,0.226190476190476,"1970s",22.6190476190476
"1080","NGA","skin",3.785,10.332,1979,132,28,0.212121212121212,"1970s",21.2121212121212
"1081","NGA","skin",3.816,10.582,1979,58,21,0.362068965517241,"1970s",36.2068965517241
"1082","NGA","skin",3.824,10.422,1979,384,55,0.143229166666667,"1970s",14.3229166666667
"1083","NGA","skin",3.833419,7.800085,2002,284,120,0.422535211267606,"2000s",42.2535211267606
"1084","NGA","skin",3.852,10.295,1979,64,20,0.3125,"1970s",31.25
"1085","NGA","skin",3.871,10.553,1979,80,26,0.325,"1970s",32.5
"1086","NGA","skin",3.874,10.357,1979,36,14,0.388888888888889,"1970s",38.8888888888889
"1087","NGA","skin",3.877,10.627,1979,130,47,0.361538461538462,"1970s",36.1538461538462
"1088","NGA","skin",3.8963889,7.3877778,1994,2008,221,0.110059760956175,"1990s",11.0059760956175
"1089","NGA","skin",3.901,10.32,1979,94,30,0.319148936170213,"1970s",31.9148936170213
"1090","NGA","skin",3.907,10.488,1979,182,61,0.335164835164835,"1970s",33.5164835164835
"1091","NGA","skin",3.918,10.532,1979,72,24,0.333333333333333,"1970s",33.3333333333333
"1092","NGA","skin",3.919,10.415,1979,96,21,0.21875,"1970s",21.875
"1093","NGA","skin",4.04,10.607,1979,226,51,0.225663716814159,"1970s",22.5663716814159
"1094","NGA","skin",4.121,10.531,1979,64,17,0.265625,"1970s",26.5625
"1095","NGA","skin",4.14,10.752,1979,140,48,0.342857142857143,"1970s",34.2857142857143
"1096","NGA","skin",4.165,10.583,1979,102,37,0.362745098039216,"1970s",36.2745098039216
"1097","NGA","skin",4.216581,7.25017,2002,288,106,0.368055555555556,"2000s",36.8055555555556
"1098","NGA","skin",4.247938,8.128965,2002,340,124,0.364705882352941,"2000s",36.4705882352941
"1099","NGA","skin",4.442081,7.731614,2002,360,151,0.419444444444444,"2000s",41.9444444444444
"1100","NGA","skin",4.492121,6.602072,2002,284,114,0.401408450704225,"2000s",40.1408450704225
"1101","NGA","skin",4.557395,8.594006,1982,13063,763,0.0584092474929189,"1980s",5.84092474929189
"1102","NGA","skin",4.7514358,5.7587002,1999,1304,238,0.182515337423313,"1990s",18.2515337423313
"1103","NGA","skin",4.93151,7.065651,2002,244,98,0.401639344262295,"2000s",40.1639344262295
"1104","NGA","skin",5.184058,7.250276,2002,364,154,0.423076923076923,"2000s",42.3076923076923
"1105","NGA","skin",5.373044,7.260137,2002,280,115,0.410714285714286,"2000s",41.0714285714286
"1106","NGA","skin",5.431151,7.454369,2002,340,155,0.455882352941176,"2000s",45.5882352941176
"1107","NGA","skin",5.437505,7.452008,2002,300,122,0.406666666666667,"2000s",40.6666666666667
"1108","NGA","skin",5.4689778,7.6345078,1998,3775,127,0.0336423841059603,"1990s",3.36423841059603
"1109","NGA","skin",5.4689778,7.6345078,2004,3915,249,0.0636015325670498,"2000s",6.36015325670498
"1110","NGA","skin",5.672765,6.03225,1994,50,29,0.58,"1990s",58
"1111","NGA","skin",5.672765,6.03225,1995,50,16,0.32,"1990s",32
"1112","NGA","skin",5.8996,6.7009,2008,402,0,0,"2000s",0
"1113","NGA","skin",6.521,7.028,2008,405,0,0,"2000s",0
"1114","NGA","skin",6.822907,6.385765,1994,50,0,0,"1990s",0
"1115","NGA","skin",6.822907,6.385765,1995,50,0,0,"1990s",0
"1116","NGA","skin",6.944647,6.389214,1994,50,8,0.16,"1990s",16
"1117","NGA","skin",6.944647,6.389214,1995,50,5,0.1,"1990s",10
"1118","NGA","skin",6.945335,6.15553,1994,50,3,0.06,"1990s",6
"1119","NGA","skin",6.945335,6.15553,1995,50,2,0.04,"1990s",4
"1120","NGA","skin",6.980106,5.478679,1994,108,22,0.203703703703704,"1990s",20.3703703703704
"1121","NGA","skin",6.981205,6.566417,2008,5364,411,0.0766219239373602,"2000s",7.66219239373602
"1122","NGA","skin",6.986747,6.334791,1994,50,11,0.22,"1990s",22
"1123","NGA","skin",6.986747,6.334791,1995,50,8,0.16,"1990s",16
"1124","NGA","skin",7.039285,5.78953,1994,256,41,0.16015625,"1990s",16.015625
"1125","NGA","skin",7.0833333,6.2166667,1994,2000,278,0.139,"1990s",13.9
"1126","NGA","skin",7.165977,6.006176,1994,50,10,0.2,"1990s",20
"1127","NGA","skin",7.165977,6.006176,1995,50,8,0.16,"1990s",16
"1128","NGA","skin",7.205379,5.646629,1994,432,61,0.141203703703704,"1990s",14.1203703703704
"1129","NGA","skin",7.28359,5.733589,1994,324,76,0.234567901234568,"1990s",23.4567901234568
"1130","NGA","skin",7.309077,5.357264,1994,110,38,0.345454545454545,"1990s",34.5454545454545
"1131","NGA","skin",7.318074,5.714682,1994,606,82,0.135313531353135,"1990s",13.5313531353135
"1132","NGA","skin",7.363509,5.114574,2002,1784,727,0.407511210762332,"2000s",40.7511210762332
"1133","NGA","skin",7.366753,6.133589,1988,362,19,0.0524861878453039,"1980s",5.24861878453039
"1134","NGA","skin",7.414,5.892,2001,298,50,0.167785234899329,"2000s",16.7785234899329
"1135","NGA","skin",7.423,5.669,2001,316,95,0.300632911392405,"2000s",30.0632911392405
"1136","NGA","skin",7.4833333,6.4333333,1994,1616,538,0.332920792079208,"1990s",33.2920792079208
"1137","NGA","skin",7.5327713,5.7406957,1998,3795,358,0.09433465085639,"1990s",9.433465085639
"1138","NGA","skin",7.5327713,5.7406957,2004,3235,49,0.0151468315301391,"2000s",1.51468315301391
"1139","NGA","skin",7.631,6.641,2001,728,74,0.101648351648352,"2000s",10.1648351648352
"1140","NGA","skin",7.67674,5.915604,1994,226,81,0.358407079646018,"1990s",35.8407079646018
"1141","NGA","skin",7.798,6.513,2001,440,77,0.175,"2000s",17.5
"1142","NGA","skin",7.883,4.566,1994,190,95,0.5,"1990s",50
"1143","NGA","skin",7.982,6.674,2001,320,52,0.1625,"2000s",16.25
"1144","NGA","skin",8,6,1999,2114,386,0.182592242194891,"1990s",18.2592242194891
"1145","NGA","skin",8.519796,8.512525,1989,44005,1259,0.0286103851835019,"1980s",2.86103851835019
"1146","NGA","skin",9.3553,11.712231,1994,5569,234,0.0420183156760639,"1990s",4.20183156760639
"1147","NGA","skin",9.3553,11.712231,2011,1184,24,0.0202702702702703,"2010s",2.02702702702703
"1148","NGA","skin",9.3847363,8.0591646,1998,3310,30,0.00906344410876133,"1990s",0.906344410876133
"1149","NGA","skin",9.3847363,8.0591646,2004,3075,9,0.00292682926829268,"2000s",0.292682926829268
"1150","NGA","skin",10.297385,8.40269,1996,325,18,0.0553846153846154,"1990s",5.53846153846154
"1151","NGA","skin",10.300917,8.559125,1996,650,111,0.170769230769231,"1990s",17.0769230769231
"1152","NGA","skin",10.365136,8.28706,1996,115,6,0.0521739130434783,"1990s",5.21739130434783
"1153","NGA","skin",10.399828,7.716922,1991,1156,32,0.027681660899654,"1990s",2.7681660899654
"1154","NGA","skin",10.404235,8.221115,1996,230,36,0.156521739130435,"1990s",15.6521739130435
"1155","NGA","skin",10.461953,8.316276,1996,540,29,0.0537037037037037,"1990s",5.37037037037037
"1156","NGA","skin",10.4662,7.6828,1991,732,6,0.00819672131147541,"1990s",0.819672131147541
"1157","NGA","skin",10.466854,7.693804,1991,744,10,0.0134408602150538,"1990s",1.34408602150538
"1158","NGA","skin",10.4861,7.6659,1991,1772,48,0.0270880361173815,"1990s",2.70880361173815
"1159","NGA","skin",10.500017,8.120065,1996,510,45,0.0882352941176471,"1990s",8.82352941176471
"1160","NGA","skin",10.520927,7.734485,1991,1072,11,0.0102611940298507,"1990s",1.02611940298507
"1161","NGA","skin",10.551291,8.245014,1996,660,22,0.0333333333333333,"1990s",3.33333333333333
"1162","NGA","skin",10.584354,7.809011,1991,2652,28,0.0105580693815988,"1990s",1.05580693815988
"1163","NGA","skin",10.633402,8.28349,1996,300,10,0.0333333333333333,"1990s",3.33333333333333
"1164","NGA","skin",10.638342,8.189274,1996,565,43,0.0761061946902655,"1990s",7.61061946902655
"1165","NGA","skin",10.666495,8.166922,1996,1065,51,0.047887323943662,"1990s",4.7887323943662
"1166","NGA","skin",10.681722,8.25902,1996,145,15,0.103448275862069,"1990s",10.3448275862069
"1167","NGA","skin",10.68747,8.092557,1996,680,85,0.125,"1990s",12.5
"1168","NGA","skin",10.748117,8.282975,1996,775,94,0.121290322580645,"1990s",12.1290322580645
"1169","NGA","skin",10.779154,8.643256,1988,5104,148,0.0289968652037618,"1980s",2.89968652037618
"1170","NGA","skin",10.824229,8.009956,1996,380,35,0.0921052631578947,"1990s",9.21052631578947
"1171","NGA","skin",10.9394,7.9715,1990,1906,240,0.12591815320042,"1990s",12.591815320042
"1172","NGA","skin",10.98333,8.11666,1991,568,6,0.0105633802816901,"1990s",1.05633802816901
"1173","NGA","skin",10.98333,8.133418,1991,1056,16,0.0151515151515152,"1990s",1.51515151515152
"1174","NGA","skin",10.9834,7.9165,1991,420,16,0.0380952380952381,"1990s",3.80952380952381
"1175","NGA","skin",10.9837,7.9327,1991,1608,103,0.0640547263681592,"1990s",6.40547263681592
"1176","NGA","skin",11.052026,8.23578,1991,1116,40,0.03584229390681,"1990s",3.584229390681
"1177","NGA","skin",11.0839,8.3476,1991,280,4,0.0142857142857143,"1990s",1.42857142857143
"1178","NGA","skin",11.1171,8.4481,1991,2244,34,0.0151515151515152,"1990s",1.51515151515152
"1179","NGA","skin",11.1564,8.2304,1990,257,87,0.33852140077821,"1990s",33.852140077821
"1180","NGA","skin",11.2059,8.1923,1990,238,60,0.252100840336134,"1990s",25.2100840336134
"1181","NGA","skin",11.215895,8.570207,1991,716,65,0.0907821229050279,"1990s",9.07821229050279
"1182","NGA","skin",11.3061,8.0743,1990,862,157,0.182134570765661,"1990s",18.2134570765661
"1183","NGA","skin",11.3708,8.1949,1990,1921,190,0.0989068193649141,"1990s",9.89068193649141
"1184","NGA","skin",11.3734,8.4601,1990,1379,296,0.21464829586657,"1990s",21.464829586657
"1185","NGA","skin",11.4076,8.0591,1990,765,100,0.130718954248366,"1990s",13.0718954248366
"1186","NGA","skin",11.4432,7.9867,1990,608,75,0.123355263157895,"1990s",12.3355263157895
"1187","NGA","skin",11.447,7.7101,1990,282,53,0.187943262411348,"1990s",18.7943262411348
"1188","NGA","skin",11.4546,7.889,1990,370,70,0.189189189189189,"1990s",18.9189189189189
"1189","NGA","skin",11.4927,7.6784,1990,1916,128,0.0668058455114822,"1990s",6.68058455114822
"1190","NGA","skin",11.8333329,8.583404,1993,4587,517,0.112709832134293,"1990s",11.2709832134293
"1191","NGA","ss",2.4764385,6.8723237,2009,1068,296,0.277153558052434,"2000s",27.7153558052434
"1192","NGA","ss",3.2333,7.867007,2002,144,98,0.680555555555556,"2000s",68.0555555555556
"1193","NGA","ss",3.258546,6.536315,2002,144,54,0.375,"2000s",37.5
"1194","NGA","ss",3.29241,7.06991,2002,148,66,0.445945945945946,"2000s",44.5945945945946
"1195","NGA","ss",3.297835,6.60155,2002,182,122,0.67032967032967,"2000s",67.032967032967
"1196","NGA","ss",3.369706,8.037999,2002,144,90,0.625,"2000s",62.5
"1197","NGA","ss",3.428801,7.539946,2008,288,156,0.541666666666667,"2000s",54.1666666666667
"1198","NGA","ss",3.45,6.98333,2012,145,3,0.0206896551724138,"2010s",2.06896551724138
"1199","NGA","ss",3.450172,7.700085,2002,160,46,0.2875,"2000s",28.75
